"Date","Open","High","Low","Adj. Close","Volume"
07/12/18,321.43,323.23,312.77,316.71,5721166
07/11/18,315.8,321.94,315.07,318.96,4884076
07/10/18,324.56,327.68,319.2,322.47,9471498
07/09/18,311.99,318.52,308,318.51,7596753
07/06/18,304.95,312.07,302,308.9,8865451
07/05/18,313.76,314.39,296.22,309.16,17476374
07/03/18,331.75,332.49,309.69,310.86,12282638
07/02/18,360.07,364.78,329.85,335.07,18759765
06/29/18,353.33,353.86,342.41,342.95,6492396
06/28/18,348.66,357.02,346.11,349.93,8398005
06/27/18,345,350.79,339.5,344.5,8333727
06/26/18,336.05,343.55,325.8,342,7452487
06/25/18,330.12,338.47,327.5,333.01,6931304
06/22/18,351.54,352.25,332,333.63,10266059
06/21/18,362,366.21,346.27,347.51,7967145
06/20/18,358.04,364.38,352,362.22,8383656
06/19/18,365.16,370,346.25,352.55,12761903
06/18/18,355.4,373.73,354.5,370.83,12073226
06/15/18,353.84,364.67,351.25,358.17,10848254
06/14/18,347.63,358.75,346.6,357.72,10981023
06/13/18,346.71,347.2,339.8,344.78,9469804
06/12/18,344.7,354.97,338,342.77,22347403
06/11/18,322.51,334.66,322.5,332.1,13183473
06/08/18,319,324.48,317.15,317.66,8205202
06/07/18,316.15,330,313.58,316.09,14345271
06/06/18,300.5,322.17,297.48,319.5,18767269
06/05/18,297.7,297.8,286.74,291.13,5995157
06/04/18,294.34,299,293.55,296.74,4797810
06/01/18,285.86,291.95,283.84,291.82,5424386
05/31/18,287.21,290.37,282.93,284.73,5919721
05/30/18,283.29,295.01,281.6,291.72,7489686
05/29/18,278.51,286.5,276.15,283.76,5666640
05/25/18,277.63,279.64,275.61,278.85,3875082
05/24/18,278.4,281.11,274.89,277.85,4176708
05/23/18,277.76,279.91,274,279.07,5985053
05/22/18,287.76,288,273.42,275.01,8945756
05/21/18,281.33,291.49,281.3,284.49,9182571
05/18/18,284.65,284.65,274,276.82,7251887
05/17/18,285.9,289.19,283.97,284.54,4420612
05/16/18,283.83,288.81,281.56,286.48,5674019
05/15/18,285.01,286.96,280.5,284.18,9519173
05/14/18,303.32,304.94,291.62,291.97,7286804
05/11/18,307.7,308.88,299.08,301.06,4679649
05/10/18,307.5,312.99,304.11,305.02,5651561
05/09/18,300.41,307.01,300.05,306.85,5727365
05/08/18,300.8,307.75,299,301.97,5930000
05/07/18,297.5,305.96,295.17,302.77,8678224
05/04/18,283,296.86,279.52,294.09,8569354
05/03/18,278.79,288.04,275.23,284.45,17352130
05/02/18,298.57,306.85,297.78,301.15,8970370
05/01/18,293.51,300.82,293.22,299.92,4625603
04/30/18,293.61,298.73,292.5,293.9,4228172
04/27/18,285.37,294.47,283.83,294.08,4364626
04/26/18,278.75,285.79,276.5,285.48,4356013
04/25/18,283.5,285.16,277.25,280.69,4013574
04/24/18,285,287.09,278.46,283.46,5685308
04/23/18,291.29,291.62,282.33,283.37,4893378
04/20/18,295.17,299.98,289.75,290.24,5627928
04/19/18,291.08,301.01,288.55,300.08,6090599
04/18/18,291.08,300.24,288.16,293.35,6557700
04/17/18,288.87,292.17,282.51,287.69,7000023
04/16/18,299,299.66,289.01,291.21,6338488
04/13/18,303.6,303.95,295.98,300.34,7327223
04/12/18,302.32,303.95,293.68,294.08,7608769
04/11/18,300.74,308.98,299.66,300.93,7482945
04/10/18,298.97,307.1,293.68,304.7,11024259
04/09/18,300.37,309.5,289.21,289.66,10249805
04/06/18,301,309.28,295.5,299.3,13520286
04/05/18,289.34,306.26,288.2,305.72,19121101
04/04/18,252.78,288.37,252,286.94,19896746
04/03/18,269.82,273.35,254.49,267.53,18844384
04/02/18,256.26,260.33,244.59,252.48,16113968
03/29/18,256.49,270.96,248.21,266.13,15170749
03/28/18,264.58,268.68,252.1,257.78,21001437
03/27/18,304,304.27,277.18,279.18,13872029
03/26/18,307.34,307.59,291.36,304.18,8375175
03/23/18,311.25,311.61,300.45,301.54,6654899
03/22/18,313.89,318.82,308.18,309.1,4939771
03/21/18,310.25,322.44,310.19,316.53,5958411
03/20/18,314.87,316.25,308.76,310.55,4764293
03/19/18,316.5,320.75,309.67,313.56,7484294
03/16/18,322.93,327.4,319.07,321.35,6117279
03/15/18,329.38,332.85,321.1,325.6,6564801
03/14/18,336.76,339.81,323.93,326.63,7967370
03/13/18,344.92,345.12,336.26,341.84,5965805
03/12/18,328.61,347.21,326.5,345.51,8264035
03/09/18,324.1,328.49,322.37,327.17,5506764
03/08/18,332.86,333.3,326.27,329.1,3566244
03/07/18,325.44,332.5,321.74,332.3,5007297
03/06/18,333.75,336.37,327.03,328.2,4285744
03/05/18,332.39,337.75,329.29,333.35,3823769
03/02/18,326.98,335.22,322.97,335.12,5092829
03/01/18,345.01,348.67,330.07,330.93,6885601
02/28/18,352.57,355.24,342.22,343.06,6069658
02/27/18,356.25,359.99,350.01,350.99,4797419
02/26/18,353.5,359,352.36,357.42,4339985
02/23/18,347.83,354.99,347.1,352.05,5817387
02/22/18,335.53,347.44,334.75,346.17,6969808
02/21/18,336.03,339.69,333.17,333.3,3219649
02/20/18,334.47,340.84,331.5,334.77,4009435
02/16/18,332.5,343.12,331.64,335.49,5642637
02/15/18,324.5,334.12,322.4,334.07,5912917
02/14/18,320.84,326.17,318.52,322.31,3950743
02/13/18,315.02,324.19,312.51,323.66,4560231
02/12/18,316.13,318.08,306.25,315.73,6227822
02/09/18,319.93,320.98,294.76,310.42,12933721
02/08/18,343.31,348.62,314.6,315.23,10314573
02/07/18,338.99,346,335.66,345,6969239
02/06/18,325.21,336.22,323.5,333.97,5088438
02/05/18,337.97,344.47,333,333.13,4464147
02/02/18,348.44,351.95,340.51,343.75,3704836
02/01/18,351,359.66,348.63,349.25,4197687
01/31/18,347.51,356.19,345.19,354.31,6214069
01/30/18,345.14,348.27,342.17,345.82,4717700
01/29/18,339.85,350.85,338.28,349.53,4747149
01/26/18,341.5,344,335.71,342.85,4539356
01/25/18,348.27,349.2,336.4,337.64,6740303
01/24/18,354.58,354.75,343.52,345.89,5287478
01/23/18,360,360.5,351,352.79,5465414
01/22/18,349.4,357.83,349.2,351.56,6210360
01/19/18,345,350.59,342.6,350.02,4888303
01/18/18,345.67,352.3,343.74,344.57,5685845
01/17/18,340.47,349,339.75,347.16,7103505
01/16/18,337.54,345,334.8,340.06,6474251
01/12/18,338.63,340.41,333.67,336.22,4825059
01/11/18,335.24,344.81,333.26,337.95,6645484
01/10/18,332.2,337,330,334.8,4309926
01/09/18,335.16,338.8,327.41,333.69,7146631
01/08/18,316,337.02,315.5,336.41,9859435
01/05/18,316.62,317.24,312,316.58,4591180
01/04/18,312.87,318.55,305.68,314.62,9946304
01/03/18,321,325.25,315.55,317.25,4521527
01/02/18,312,322.11,311,320.53,4352241
12/29/17,316.18,316.41,310,311.35,3777155
12/28/17,311.75,315.82,309.54,315.36,4316347
12/27/17,316,317.68,310.75,311.64,4712111
12/26/17,323.83,323.94,316.58,317.29,4378413
12/22/17,329.51,330.92,324.82,325.2,4215807
12/21/17,329.59,333.74,327.21,331.66,4385222
12/20/17,332.69,333.1,325.04,328.98,5953800
12/19/17,340.26,341.49,330.3,331.1,6824971
12/18/17,344.9,346.73,337.58,338.87,5476166
12/15/17,342.04,343.9,335.76,343.45,6933199
12/14/17,341.01,347.44,336.9,337.89,5799916
12/13/17,340.93,344.22,336.5,339.03,6221461
12/12/17,330.45,341.44,330.03,341.03,8733199
12/11/17,314.63,329.01,313.75,328.91,7937981
12/08/17,314.6,316.98,311.26,315.13,3468458
12/07/17,312,318.63,311.05,311.24,4780597
12/06/17,300.1,313.39,300,313.26,7195341
12/05/17,302,308,301,303.7,4646520
12/04/17,306.5,308.27,300.61,305.2,5835140
12/01/17,305.44,310.32,305.05,306.53,4292868
11/30/17,308.56,310.7,304.54,308.85,4351587
11/29/17,317.3,318,301.23,307.54,8767398
11/28/17,316.36,320,313.92,317.55,4949491
11/27/17,313.25,317.34,309.51,316.81,4555894
11/24/17,313.79,316.41,311,315.55,3244065
11/22/17,316.77,317.42,311.84,312.6,4917636
11/21/17,310.86,318.23,308.71,317.81,7261273
11/20/17,313.79,315.5,304.75,308.74,8247650
11/17/17,325.67,326.67,313.15,315.05,13735139
11/16/17,313.99,318.14,311.3,312.5,5822073
11/15/17,306.01,312.49,301.5,311.3,5978665
11/14/17,315,316.35,306.9,308.7,5676076
11/13/17,300.13,316.8,299.11,315.4,7584944
11/10/17,302.5,308.36,301.85,302.99,4625429
11/09/17,302.5,304.46,296.3,302.99,5447147
11/08/17,305.5,306.89,301.3,304.39,4725271
11/07/17,301.02,306.5,300.03,306.05,5294274
11/06/17,307,307.5,299.01,302.78,6486009
11/03/17,299.5,306.25,295.13,306.09,8893974
11/02/17,300.13,308.69,292.63,299.26,19791416
11/01/17,332.25,332.61,320.26,321.08,8457336
10/31/17,320.23,331.95,320.18,331.53,5672347
10/30/17,319.18,323.78,317.25,320.08,4254378
10/27/17,319.75,324.59,316.66,320.87,6979704
10/26/17,327.78,330.23,323.2,326.17,5023500
10/25/17,336.7,337.5,323.56,325.84,8594073
10/24/17,338.8,342.8,336.16,337.34,4491672
10/23/17,349.88,349.95,336.25,337.02,5747346
10/20/17,352.69,354.55,344.34,345.1,4930395
10/19/17,355.56,357.15,348.2,351.81,5061843
10/18/17,355.97,363,354.13,359.65,4939074
10/17/17,350.91,356.22,350.07,355.75,3293345
10/16/17,353.76,354.48,347.16,350.6,5375486
10/13/17,356.98,358.49,353.68,355.57,3540533
10/12/17,352.95,359.78,352.64,355.68,4087048
10/11/17,353.89,357.6,351.15,354.6,4500831
10/10/17,346.8,355.63,345.53,355.59,6978495
10/09/17,349.65,351.75,342.67,342.94,7493654
10/06/17,353.1,360.1,352.25,356.88,4297474
10/05/17,356,357.44,351.35,355.33,4171675
10/04/17,351.25,358.62,349.6,355.01,8163543
10/03/17,335.9,348.55,331.28,348.14,10153596
10/02/17,342.52,343.7,335.51,341.53,5286774
09/29/17,341.86,344.68,338.6,341.1,5107082
09/28/17,339.88,342.75,335.4,339.6,5319617
09/27/17,349.9,351.49,340.5,340.97,6060330
09/26/17,350.93,351.24,340.9,345.25,7156274
09/25/17,353.15,357.47,342.88,344.99,7605946
09/22/17,366.49,369.9,350.88,351.09,8159418
09/21/17,374.9,376.83,364.51,366.48,4618190
09/20/17,373,378.25,371.07,373.91,4919052
09/19/17,380,382.39,373.57,375.1,6451886
09/18/17,380.25,389.61,377.68,385,7187980
09/15/17,374.51,380,372.7,379.81,5420496
09/14/17,364.33,377.96,362.63,377.64,7202524
09/13/17,363.82,368.07,359.59,366.23,4185231
09/12/17,364.49,368.76,360.4,362.75,5972907
09/11/17,351.35,363.71,350,363.69,7667055
09/08/17,348.99,349.78,342.3,343.4,3263508
09/07/17,345.98,352.48,343.45,350.61,4239213
09/06/17,349.5,350.98,341.56,344.53,4091351
09/05/17,353.8,355.49,345.89,349.59,3835114
09/01/17,356.12,357.59,353.69,355.4,3049546
08/31/17,353.55,358.44,352.82,355.9,4072795
08/30/17,349.67,353.47,347,353.18,3412943
08/29/17,339.48,349.05,338.75,347.36,4073675
08/28/17,347.28,347.35,339.72,345.66,3763956
08/25/17,354.24,355.69,347.3,348.05,3483956
08/24/17,352.52,356.66,349.74,352.93,4584687
08/23/17,338.99,353.49,338.3,352.77,4954504
08/22/17,341.13,342.24,337.37,341.35,4321966
08/21/17,345.82,345.82,331.85,337.86,6495424
08/18/17,352.91,354,345.8,347.46,5408183
08/17/17,361.21,363.3,351.59,351.92,5027660
08/16/17,363,366.5,362.52,362.91,3413773
08/15/17,365.2,365.49,359.37,362.33,3085088
08/14/17,364.63,367.66,362.6,363.8,4519186
08/11/17,356.97,361.26,353.62,357.87,4365783
08/10/17,361.6,366.65,354.66,355.4,7092858
08/09/17,361,370,358.95,363.53,6892096
08/08/17,357.53,368.58,357.4,365.22,7449837
08/07/17,357.35,359.48,352.75,355.17,6324480
08/04/17,347,357.27,343.3,356.91,9268909
08/03/17,345.33,350,343.15,347.09,13535033
08/02/17,318.94,327.12,311.22,325.89,13091462
08/01/17,323,324.45,316.13,319.57,8303102
07/31/17,335.5,341.49,321.04,323.47,8535136
07/28/17,336.89,339.6,332.51,335.07,4880414
07/27/17,346,347.5,326.29,334.46,8302405
07/26/17,340.36,345.5,338.12,343.85,4820790
07/25/17,345,345.6,334.15,339.6,6989197
07/24/17,330.24,343.4,330.01,342.52,8637082
07/21/17,329.46,331.26,325.8,328.4,4901606
07/20/17,326.9,330.22,324.2,329.92,5166188
07/19/17,328.23,331.65,323.22,325.26,6357014
07/18/17,317.5,329.13,315.66,328.24,6373720
07/17/17,325.54,327.1,313.45,319.57,9876912
07/14/17,323.19,328.42,321.22,327.78,5625211
07/13/17,330.11,331.6,319.97,323.41,8594466
07/12/17,330.4,333.1,324.5,329.52,10346127
07/11/17,316,327.28,314.3,327.22,11559402
07/10/17,312.9,317.94,303.13,316.05,13820889
07/07/17,313.5,317,307.38,313.22,14176915
07/06/17,317.26,320.79,306.3,308.83,19324495
07/05/17,347.2,347.24,326.33,327.09,17046701
07/03/17,370.24,371.35,351.5,352.62,6305401
06/30/17,363.71,366.77,359.62,361.61,5848521
06/29/17,370.61,371,354.1,360.75,8221038
06/28/17,366.68,371.74,362.52,371.24,6302463
06/27/17,376.4,376.4,362.02,362.37,6996399
06/26/17,386.69,386.95,373.1,377.49,6604099
06/23/17,382.45,386.99,379.35,383.45,6445758
06/22/17,377.99,385,373.57,382.61,7529778
06/21/17,374.35,376.99,368.02,376.4,4923210
06/20/17,376.67,378.88,369.73,372.24,7438701
06/19/17,375,376.7,367.8,369.8,6549332
06/16/17,377.98,378.01,370.1,371.4,6730973
06/15/17,372.5,375.46,366.49,375.34,10426469
06/14/17,381.09,384.25,376.31,380.66,12818429
06/13/17,367.62,376,366.61,375.95,11807920
06/12/17,357.99,364.5,350.62,359.01,10517660
06/09/17,374.42,376.87,354.8,357.32,17261435
06/08/17,363.75,371.9,360.22,370,9061496
06/07/17,356.34,360.5,355.14,359.65,9397959
06/06/17,344.7,359.49,339.97,352.85,11086798
06/05/17,338.5,348.44,334.21,347.32,6784368
06/02/17,339.77,342.88,335.93,339.85,5590239
06/01/17,344,344.88,337.29,340.37,7607996
05/31/17,337.69,342.89,335.16,341.01,9963444
05/30/17,326,336.28,325.76,335.1,7782916
05/26/17,317.28,325.49,316.31,325.14,7802199
05/25/17,311.02,316.97,307.81,316.83,5013963
05/24/17,306.51,311,305.4,310.22,5041692
05/23/17,310.46,310.73,303.48,303.86,4318354
05/22/17,312.8,314.37,306.8,310.35,4329178
05/19/17,315.5,316.5,310.2,310.83,4687572
05/18/17,307,313.94,305.31,313.06,5653801
05/17/17,314.39,314.63,305.5,306.11,6711940
05/16/17,317.59,320.06,315.14,317.01,4152484
05/15/17,318.38,320.2,312.53,315.88,7622004
05/12/17,325.48,327,321.53,324.81,4121612
05/11/17,323.4,326,319.6,323.1,4753819
05/10/17,321.56,325.5,318.12,325.22,5741607
05/09/17,309.38,321.99,309.1,321.26,9676537
05/08/17,310.9,313.79,305.82,307.19,7006471
05/05/17,298,308.55,296.8,308.35,8177347
05/04/17,307.44,307.77,290.76,295.46,14152008
05/03/17,317.67,321.53,310.45,311.02,7133365
05/02/17,324,327.66,316.56,318.89,5382777
05/01/17,314.88,327.25,314.81,322.83,8829565
04/28/17,309.83,314.8,308,314.07,4505478
04/27/17,311.69,313.09,307.5,308.63,3468569
04/26/17,312.37,314.5,309,310.17,4695044
04/25/17,308,313.98,305.86,313.79,6737708
04/24/17,309.22,310.55,306.02,308.03,5083505
04/21/17,302,306.4,300.42,305.6,4509756
04/20/17,306.51,309.15,300.23,302.51,6149352
04/19/17,302.46,306.62,302.11,305.52,3898024
04/18/17,299.7,300.84,297.9,300.25,3035698
04/17/17,302.7,304,298.68,301.44,4138736
04/13/17,296.7,307.39,295.3,304,9284634
04/12/17,306.34,308.45,296.32,296.84,6050682
04/11/17,313.38,313.47,305.5,308.71,5724577
04/10/17,309.15,313.73,308.71,312.39,7664458
04/07/17,297.5,302.69,297.15,302.54,4579613
04/06/17,296.88,301.94,294.1,298.7,5520588
04/05/17,302.04,304.88,294.2,295,7880938
04/04/17,296.89,304.81,294.53,303.7,10134556
04/03/17,286.9,299,284.58,298.52,13888618
03/31/17,278.73,279.68,276.32,278.3,3294640
03/30/17,278.04,282,277.21,277.92,4148426
03/29/17,278.34,279.6,275.54,277.38,3676157
03/28/17,277.02,280.68,275,277.45,7987604
03/27/17,260.6,270.57,259.75,270.22,6230795
03/24/17,255.7,263.89,255.01,263.16,5647253
03/23/17,255.39,257.67,253.3,254.78,3320245
03/22/17,251.56,255.07,250.51,255.01,4059297
03/21/17,262.83,264.8,250.24,250.68,6908554
03/20/17,260.6,264.55,258.82,261.92,3614294
03/17/17,264,265.33,261.2,261.5,6497496
03/16/17,262.4,265.75,259.06,262.05,7132153
03/15/17,257,261,254.27,255.73,5330806
03/14/17,246.11,258.12,246.02,258,7598446
03/13/17,244.82,246.85,242.78,246.17,3022625
03/10/17,246.21,246.5,243,243.69,3066272
03/09/17,247.63,248.66,243,244.9,3879293
03/08/17,247,250.07,245.32,246.87,3728649
03/07/17,251.92,253.89,248.32,248.59,3459470
03/06/17,247.91,251.7,247.51,251.21,3355500
03/03/17,251.33,251.9,249,251.57,2929234
03/02/17,249.71,253.28,248.27,250.48,3351833
03/01/17,254.18,254.85,249.11,250.02,4809488
02/28/17,244.19,251,243.9,249.99,6078145
02/27/17,248.17,248.36,242.01,246.23,11460810
02/24/17,252.66,258.25,250.2,257,8171626
02/23/17,264,264.66,255.56,255.99,14915249
02/22/17,280.31,283.45,272.6,273.51,8754975
02/21/17,275.45,281.4,274.01,277.39,5676747
02/17/17,265.8,272.89,264.15,272.23,6257149
02/16/17,277.6,280,268.5,268.95,7077322
02/15/17,280,282.24,276.44,279.76,4947856
02/14/17,279.03,287.39,278.61,280.98,7345224
02/13/17,270.74,280.79,270.51,280.6,7029605
02/10/17,269.79,270.95,266.11,269.23,3619739
02/09/17,266.25,271.18,266.15,269.2,7820222
02/08/17,257.35,263.36,256.2,262.08,3933014
02/07/17,258.19,260,256.42,257.48,4244775
02/06/17,251,257.82,250.63,257.77,3562517
02/03/17,251.91,252.18,249.68,251.33,2186723
02/02/17,248.34,252.42,247.71,251.55,2499775
02/01/17,253.05,253.2,249.05,249.24,3958829
01/31/17,249.24,255.89,247.7,251.93,4116104
01/30/17,252.53,255.29,247.1,250.63,3801074
01/27/17,251.38,253,248.52,252.95,3166336
01/26/17,254.29,255.74,250.75,252.51,3152123
01/25/17,257.31,258.46,251.8,254.47,5146361
01/24/17,250,254.8,249.65,254.61,4965451
01/23/17,245.85,250.89,245.5,248.92,6262938
01/20/17,245.46,246,243.01,244.73,4204275
01/19/17,247.25,248.68,240.75,243.76,7732303
01/18/17,236.65,239.71,235.58,238.36,3768967
01/17/17,236.7,239.96,234.37,235.58,4617522
01/13/17,230,237.85,229.59,237.75,6092960
01/12/17,229.06,230.7,225.58,229.59,3790229
01/11/17,229.07,229.98,226.68,229.73,3650825
01/10/17,232,232,226.89,229.87,3659955
01/09/17,228.97,231.92,228,231.28,3979484
01/06/17,226.93,230.31,225.45,229.01,5527893
01/05/17,226.42,227.48,221.95,226.75,5911695
01/04/17,214.75,228,214.31,226.99,11213471
01/03/17,214.86,220.33,210.96,216.99,5923254
12/30/16,216.3,217.5,211.68,213.69,4642620
12/29/16,218.56,219.2,214.12,214.68,4044968
12/28/16,221.53,223.8,217.2,219.74,3782456
12/27/16,214.88,222.25,214.42,219.53,5915732
12/23/16,208,213.45,207.71,213.34,4670464
12/22/16,208.22,209.99,206.5,208.45,3111108
12/21/16,208.45,212.23,207.41,207.7,5207622
12/20/16,203.05,209,202.5,208.79,4689071
12/19/16,202.49,204.45,199.84,202.73,3488071
12/16/16,198.08,202.59,197.6,202.49,3796889
12/15/16,198.41,200.74,197.39,197.58,3219567
12/14/16,198.74,203,196.76,198.69,4150927
12/13/16,193.18,201.28,193,198.15,6823884
12/12/16,192.8,194.42,191.04,192.43,2438876
12/09/16,190.87,193.84,190.81,192.18,2722505
12/08/16,192.05,192.5,189.54,192.29,3194148
12/07/16,186.15,193.4,185,193.15,5461851
12/06/16,185.52,186.58,182.68,185.85,3391622
12/05/16,182.51,188.89,182.51,186.8,4072239
12/02/16,182.88,184.88,180,181.47,4042324
12/01/16,188.25,188.53,181,181.88,5126401
11/30/16,191,191.89,187.5,189.4,3547104
11/29/16,195.56,196.73,189.5,189.57,4439256
11/28/16,195.48,199.35,194.55,196.12,4529182
11/25/16,193.64,197.24,193.64,196.65,2366098
11/23/16,190.61,195.64,189,193.14,4891893
11/22/16,185.84,191.47,183.71,191.17,5603361
11/21/16,185.04,188.89,184.41,184.52,4361043
11/18/16,190.65,193,185,185.02,5210347
11/17/16,183.49,189.49,182.11,188.66,4887067
11/16/16,182.65,184.73,181.21,183.93,3434437
11/15/16,182.78,186.43,182.05,183.77,3902018
11/14/16,188,188.25,178.19,181.45,6552205
11/11/16,184.24,188.88,183,188.56,3988504
11/10/16,191.05,191.61,180.42,185.35,6750341
11/09/16,186.88,192,183.95,190.06,8173065
11/08/16,193.79,197.49,191.26,194.94,3267580
11/07/16,193.59,194.29,190.05,193.21,3870112
11/04/16,189,193.46,185.96,190.56,5146043
11/03/16,189,191.47,187.04,187.42,2653023
11/02/16,190.05,192.7,187.51,188.02,4253382
11/01/16,198.04,198.5,188.11,190.79,7060036
10/31/16,202.49,202.49,195.81,197.73,4692273
10/28/16,204,205.32,199.83,199.97,4280141
10/27/16,211.34,213.7,201.65,204.01,13093744
10/26/16,201,203.19,200.1,202.24,5632841
10/25/16,202.9,204.69,201.2,202.34,2445014
10/24/16,201,203.95,200.25,202.76,2751562
10/21/16,198.6,201.57,197.41,200.09,2943402
10/20/16,202.12,203,197.05,199.1,5072877
10/19/16,199.74,206.66,198.06,203.56,6991183
10/18/16,195.99,199.47,193.26,199.1,5680475
10/17/16,197.05,198.39,192,193.96,4554080
10/14/16,200.66,201.43,196.3,196.51,4269850
10/13/16,200.5,200.9,197.05,200.24,2495413
10/12/16,200.95,203.88,200.42,201.51,1970689
10/11/16,201.85,202.2,198.31,200.1,2328422
10/10/16,201.35,204.14,199.66,200.95,3316297
10/07/16,201,201.32,195.8,196.61,3493018
10/06/16,202.46,204.21,200.21,201,4703402
10/05/16,212.24,213.15,208.12,208.46,1877534
10/04/16,213.1,213.32,208.82,211.41,3541481
10/03/16,212.3,215.67,208.25,213.7,5999892
09/30/16,202.21,204.98,199.55,204.03,2586273
09/29/16,205.6,207.33,200.58,200.7,2727029
09/28/16,207.51,208.25,205.26,206.27,2088374
09/27/16,209.65,209.98,204.61,205.81,3373180
09/26/16,206.5,211,206.5,208.99,2394358
09/23/16,205.99,210.18,205.67,207.45,2905229
09/22/16,206.4,207.28,203,206.43,2382902
09/21/16,206.37,207,201.56,205.22,2633503
09/20/16,206.85,207.75,203.91,204.64,2410488
09/19/16,207,209.43,205,206.34,2299498
09/16/16,200.42,205.7,199,205.4,3107808
09/15/16,196.49,202.52,196.4,200.42,3085115
09/14/16,195.75,197.92,194.86,196.41,2259231
09/13/16,197.06,198.49,193.45,196.05,3589379
09/12/16,195,201.37,194.1,198.3,3715161
09/09/16,199.09,199.92,193.7,194.47,3756992
09/08/16,199.55,199.89,196.36,197.36,3377946
09/07/16,205.5,206.5,200.71,201.71,3640923
09/06/16,199.02,203.25,199,202.83,4390572
09/02/16,202.33,203.2,196.2,197.78,5977413
09/01/16,209.01,211.1,200.5,200.77,7943138
08/31/16,210.43,212.6,208.65,212.01,3276548
08/30/16,216.11,216.11,210.52,211.34,3168862
08/29/16,220.15,220.4,215,215.2,3266334
08/26/16,222.14,222.86,218.82,219.99,2238992
08/25/16,223.11,223.8,220.77,220.96,1762519
08/24/16,227.05,227.15,222.22,222.62,2570693
08/23/16,224.32,228.49,222.8,224.84,4784418
08/22/16,224.17,225.11,222.68,222.93,2065493
08/19/16,223.54,225.17,222.53,225,1659530
08/18/16,223.82,225.66,222.29,223.51,1714467
08/17/16,224.33,224.83,222.8,223.24,1787127
08/16/16,225.49,227.19,223.41,223.61,2267147
08/15/16,226.02,229.5,224.93,225.59,2034328
08/12/16,225.41,226.65,224.04,225.61,1813540
08/11/16,226.17,227.57,223.41,224.91,1880936
08/10/16,228.24,229.87,224.62,225.65,2338301
08/09/16,226.82,231.54,226.65,229.08,2207833
08/08/16,228,229.6,226.09,226.16,2263584
08/05/16,230,232,227.4,230.03,3205215
08/04/16,225.69,230.86,222.05,230.61,4146997
08/03/16,227.37,229.7,224.21,225.79,3887759
