"Date","Open","High","Low","Adj. Close","Volume"
03/13/18,1615.96,1617.54,1578.01,1588.18,6531892
03/12/18,1592.6,1605.33,1586.7,1598.39,5174211
03/09/18,1563.5,1578.94,1559.08,1578.89,4534250
03/08/18,1550,1554.88,1545.25,1551.86,3862615
03/07/18,1526.52,1545.9,1522.51,1545,4174123
03/06/18,1533.2,1542.13,1528,1537.64,4561718
03/05/18,1494.24,1525.38,1481,1523.61,5233934
03/02/18,1469.1,1501.05,1455.01,1500.25,6587564
03/01/18,1513.6,1518.49,1465,1493.45,6835230
02/28/18,1519.51,1528.7,1512,1512.45,4515023
02/27/18,1524.5,1526.78,1507.21,1511.98,4808776
02/26/18,1509.2,1522.84,1507,1521.95,4954988
02/23/18,1495.34,1500,1486.5,1500,4418103
02/22/18,1495.36,1502.54,1475.76,1485.34,4858063
02/21/18,1485,1503.49,1478.92,1482.92,6304351
02/20/18,1446.49,1488.77,1446.49,1468.35,6499228
02/16/18,1457.37,1465.8,1446.56,1448.69,4472564
02/15/18,1466.89,1468.94,1436.84,1461.76,5652736
02/14/18,1406.25,1452.06,1403.36,1451.05,5959209
02/13/18,1385.93,1419.72,1383.53,1414.51,5917879
02/12/18,1364.67,1393.81,1344.01,1386.23,6738944
02/09/18,1373.49,1383.5,1265.93,1339.6,14141524
02/08/18,1429.68,1433.75,1349.94,1350.5,8578557
02/07/18,1449,1460.99,1415.15,1416.78,7162741
02/06/18,1361.46,1443.99,1351.79,1442.84,11066819
02/05/18,1402.62,1458.98,1320.72,1390,11494985
02/02/18,1477.39,1498,1414,1429.95,11125722
02/01/18,1445,1459.88,1385.14,1390,9113808
01/31/18,1451.3,1472.58,1450.04,1450.89,6424693
01/30/18,1403.17,1439.25,1392,1437.82,5871942
01/29/18,1409.18,1431.39,1400.44,1417.68,5701898
01/26/18,1392.01,1402.53,1380.91,1402.05,4857310
01/25/18,1368,1378.34,1357.62,1377.95,4753012
01/24/18,1374.82,1388.16,1338,1357.51,6807457
01/23/18,1338.09,1364.9,1337.34,1362.54,5169306
01/22/18,1297.17,1327.45,1296.66,1327.31,4140061
01/19/18,1312,1313,1292.99,1294.58,4578536
01/18/18,1293.95,1304.6,1284.02,1293.32,4026915
01/17/18,1312.24,1314,1280.88,1295,5253754
01/16/18,1323,1339.94,1292.3,1304.86,7220701
01/12/18,1273.39,1305.76,1273.39,1305.2,5443730
01/11/18,1259.74,1276.77,1256.46,1276.68,3125048
01/10/18,1245.15,1254.33,1237.23,1254.33,2686017
01/09/18,1256.9,1259.33,1241.76,1252.7,3661316
01/08/18,1236,1253.08,1232.03,1246.87,4279475
01/05/18,1217.51,1229.14,1210,1229.14,3544743
01/04/18,1205,1215.87,1204.66,1209.59,3022089
01/03/18,1188.3,1205.49,1188.3,1204.2,3108793
01/02/18,1172,1190,1170.51,1189.01,2694494
12/29/17,1182.35,1184,1167.5,1169.47,2688391
12/28/17,1189,1190.1,1184.38,1186.1,1841676
12/27/17,1179.91,1187.29,1175.61,1182.26,1867208
12/26/17,1168.36,1178.32,1160.55,1176.76,2005187
12/22/17,1172.08,1174.62,1167.83,1168.36,1585054
12/21/17,1175.9,1179.17,1167.64,1174.76,2123117
12/20/17,1190.5,1191,1176,1177.62,2371166
12/19/17,1189.15,1192.97,1179.14,1187.38,2587792
12/18/17,1187.37,1194.78,1180.91,1190.58,2947625
12/15/17,1179.03,1182.75,1169.33,1179.14,4778621
12/14/17,1163.71,1177.93,1162.45,1174.26,3214337
12/13/17,1170,1170.87,1160.27,1164.13,2616760
12/12/17,1166.51,1173.6,1161.61,1165.08,2235892
12/11/17,1164.6,1169.9,1157,1168.92,2363473
12/08/17,1170.4,1172.79,1157.1,1162,3050074
12/07/17,1156.59,1163.19,1151,1159.79,2511569
12/06/17,1137.99,1155.89,1136.08,1152.35,2853316
12/05/17,1128.26,1159.27,1124.74,1141.57,4079774
12/04/17,1173.85,1175.2,1128,1133.95,5931915
12/01/17,1172.05,1179.65,1152,1162.35,4107094
11/30/17,1167.1,1178.57,1160,1176.75,4509208
11/29/17,1194.8,1194.8,1145.19,1161.27,9257512
11/28/17,1204.88,1205.34,1188.52,1193.6,4559449
11/27/17,1202.66,1213.41,1191.15,1195.83,6744045
11/24/17,1160.7,1186.84,1160.7,1186,3528011
11/22/17,1141,1160.27,1141,1156.16,3555273
11/21/17,1132.86,1140,1128.2,1139.49,2479397
11/20/17,1129.77,1133.42,1122.55,1126.31,2163855
11/17/17,1138.28,1138.8,1125.81,1129.88,2413388
11/16/17,1130.16,1138.16,1130.05,1137.29,2213322
11/15/17,1127.01,1131.75,1121.63,1126.69,3928680
11/14/17,1130.11,1138,1123.89,1136.84,3138423
11/13/17,1123,1139.9,1122.34,1129.17,2918439
11/10/17,1126.1,1131.75,1124.06,1125.35,2179937
11/09/17,1125.96,1129.62,1115.77,1129.13,3732732
11/08/17,1122.82,1135.54,1119.11,1132.88,2581451
11/07/17,1124.74,1130.6,1117.5,1123.17,2688977
11/06/17,1109.15,1125.41,1108.77,1120.66,3381138
11/03/17,1091.15,1112.68,1088.52,1111.6,3751480
11/02/17,1097.81,1101.94,1086.87,1094.22,3684876
11/01/17,1105.4,1108.97,1096.74,1103.68,3755511
10/31/17,1109,1110.54,1101.12,1105.28,3476967
10/30/17,1095.01,1122.79,1093.56,1110.85,6613064
10/27/17,1058.14,1105.58,1050.55,1100.95,16565021
10/26/17,980.33,982.9,968.55,972.43,5618675
10/25/17,978,984.44,966.24,972.91,3033113
10/24/17,969,979.85,965,975.9,2723935
10/23/17,986.73,986.78,962.5,966.3,3494100
10/20/17,993.53,994.62,982,982.91,2365122
10/19/17,990,991.05,980.24,986.61,3108197
10/18/17,1009.27,1022.31,996.55,997,2499681
10/17/17,1005.59,1011.47,1004.38,1009.13,2319742
10/16/17,1008.44,1009.57,1001.04,1006.34,2008908
10/13/17,1007,1007.77,1001.03,1002.94,2431462
10/12/17,996.81,1008.44,992.4,1000.93,4067317
10/11/17,991.27,995.5,986.7,995,2337113
10/10/17,996.67,997.95,980.1,987.2,3084921
10/09/17,993.24,998.5,987.5,990.99,2938586
10/06/17,975.64,995.75,975.64,989.58,3782067
10/05/17,970,981.51,969.64,980.85,3229224
10/04/17,954.21,967.79,954.05,965.45,2527352
10/03/17,958,963.69,950.37,957.1,2666574
10/02/17,964,967.31,952.12,959.19,2442937
09/29/17,960.11,964.83,958.38,961.35,2543759
09/28/17,951.86,959.7,950.1,956.4,2522567
09/27/17,948,955.3,943.3,950.87,3148933
09/26/17,945.49,948.63,931.75,938.6,3564848
09/25/17,949.31,949.42,932.89,939.79,5123997
09/22/17,961.01,965.61,954.42,955.1,2641787
09/21/17,971.31,971.7,962.02,964.65,2337576
09/20/17,971.79,974.81,962.16,973.21,2888795
09/19/17,977.25,978.24,967.46,969.86,2671054
09/18/17,990.4,992.79,968.17,974.19,3411324
09/15/17,993.01,996.25,984.03,986.79,3760183
09/14/17,996.8,998.56,987.74,992.21,3913263
09/13/17,983.97,1000,979.42,999.6,3374650
09/12/17,983.27,984.67,975.52,982.58,2481066
09/11/17,974.46,981.94,974.22,977.96,2186666
09/08/17,979.1,979.88,963.47,965.9,2605322
09/07/17,974,980.59,972.55,979.47,2566794
09/06/17,968.32,971.84,960.6,967.8,2129861
09/05/17,975.4,976.77,960.37,965.27,2883159
09/01/17,984.2,984.5,976.88,978.25,2535917
08/31/17,974.7,981,972.76,980.6,3331488
08/30/17,958.44,969.41,956.91,967.59,2904604
08/29/17,940,956,936.33,954.06,2874299
08/28/17,946.54,953,942.25,946.02,2596737
08/25/17,956,957.62,944.1,945.26,3324791
08/24/17,957.42,959,941.14,952.45,5195726
08/23/17,959.38,962,954.2,958,2668264
08/22/17,955.52,967.93,955.5,966.9,2749970
08/21/17,957.57,961.2,945.46,953.29,3164483
08/18/17,961.4,965.43,954.65,958.47,3284821
08/17/17,977.84,977.84,960.32,960.57,3512397
08/16/17,981.65,986.46,973.22,978.18,3132066
08/15/17,988.9,991.74,982,982.74,2549295
08/14/17,978.41,985.5,976.19,983.3,3172892
08/11/17,960,970.39,951.38,967.99,3468017
08/10/17,976.3,979.86,954.68,956.92,5684068
08/09/17,982.6,988,975.27,982.01,3569731
08/08/17,994.35,996.28,985.79,989.84,2902815
08/07/17,990.65,995,987.14,992.27,2676607
08/04/17,989.68,991.67,982,987.58,2730308
08/03/17,999.47,999.5,984.59,986.92,3255764
08/02/17,1001.77,1003.21,981.73,995.89,4069993
08/01/17,996.11,1006.4,991.58,996.19,4572576
07/31/17,1019.05,1019.05,987.02,987.78,7352063
07/28/17,1012.14,1032.85,1001,1020.04,7709420
07/27/17,1069.55,1083.31,1040.18,1046,10991715
07/26/17,1043.2,1053.2,1043.2,1052.8,2921253
07/25/17,1038.05,1043.33,1032.48,1039.87,2447629
07/24/17,1028.34,1043.01,1027.43,1038.95,3288020
07/21/17,1021.28,1026.1,1011,1025.67,2734577
07/20/17,1031.59,1034.97,1022.52,1028.7,3097487
07/19/17,1025,1031.59,1022.5,1026.87,2963964
07/18/17,1006,1026.03,1004,1024.45,4007624
07/17/17,1004.69,1014.75,1003.81,1010.04,3712587
07/14/17,1002.4,1004.45,996.89,1001.81,2102469
07/13/17,1004.62,1006.88,995.9,1000.63,2880769
07/12/17,1000.65,1008.55,998.1,1006.51,3608574
07/11/17,993,995.99,983.72,994.13,2982726
07/10/17,985,999.44,983.5,996.47,3546268
07/07/17,969.55,980.11,969.14,978.76,2643387
07/06/17,964.66,974.4,959.02,965.14,3259613
07/05/17,961.53,975,955.25,971.4,3652955
07/03/17,972.79,974.49,951,953.66,2909108
06/30/17,980.12,983.47,967.61,968,3390345
06/29/17,979,987.56,965.25,975.93,4302968
06/28/17,978.55,990.68,969.21,990.33,3737567
06/27/17,990.69,998.8,976,976.78,3782389
06/26/17,1008.5,1009.8,992,993.98,3386157
06/23/17,1002.54,1004.62,998.02,1003.74,2879145
06/22/17,1002.23,1006.96,997.2,1001.3,2253433
06/21/17,998.7,1002.72,992.65,1002.23,2922473
06/20/17,998,1004.88,992.02,992.59,4076828
06/19/17,1017,1017,989.9,995.17,5043408
06/16/17,996,999.75,982,987.71,11472662
06/15/17,958.7,965.73,950.86,964.17,5373865
06/14/17,988.59,990.34,966.71,976.47,3974900
06/13/17,977.99,984.5,966.1,980.79,4580011
06/12/17,967,975.95,945,964.91,9447233
06/09/17,1012.5,1012.99,927,978.31,7647692
06/08/17,1012.06,1013.61,1006.11,1010.27,2767857
06/07/17,1005.95,1010.25,1002,1010.07,2823041
06/06/17,1012,1016.5,1001.25,1003,3346432
06/05/17,1007.23,1013.21,1003.51,1011.34,2719859
06/02/17,998.99,1008.48,995.67,1006.73,3752328
06/01/17,998.59,998.99,991.37,995.95,2454841
05/31/17,1000,1000.12,982.16,994.62,3913115
05/30/17,996.51,1001.2,995.52,996.7,3263069
05/26/17,995,998.65,989.25,995.78,3469154
05/25/17,984.85,999,982.11,993.38,4822032
05/24/17,976,981,970.23,980.35,2463052
05/23/17,975.02,975.2,966.85,971.54,2415594
05/22/17,964,971.38,962.9,970.67,2642217
05/19/17,962.84,968.92,959.72,959.84,3972089
05/18/17,944.8,962.75,944.76,958.49,3939347
05/17/17,954.7,960.4,944.12,944.76,5145578
05/16/17,961,970.06,960.91,966.07,3126051
05/15/17,958.73,963.15,956.06,957.97,4270625
05/12/17,954.5,962.79,951.53,961.35,3625857
05/11/17,945.11,950.29,940.78,947.62,2194070
05/10/17,953.5,953.75,945,948.95,2096512
05/09/17,952.8,957.89,950.2,952.82,3262113
05/08/17,940.95,949.05,939.21,949.04,3415731
05/05/17,940.52,940.79,930.3,934.15,2866397
05/04/17,944.75,945,934.22,937.53,2418381
05/03/17,946,946,935.9,941.03,3582686
05/02/17,946.65,950.1,941.41,946.94,3848835
05/01/17,927.8,954.4,927.8,948.23,5466544
04/28/17,948.83,949.59,924.33,924.99,7364681
04/27/17,914.39,921.86,912.11,918.38,5305543
04/26/17,910.3,915.75,907.56,909.29,2608948
04/25/17,907.04,909.48,903,907.62,3380639
04/24/17,908.68,909.99,903.82,907.41,3122893
04/21/17,902.67,903.65,896.77,898.53,2420494
04/20/17,899.7,905.32,896.29,902.06,2814441
04/19/17,907.84,910.5,897.37,899.2,2870242
04/18/17,900.99,909.61,900.78,903.78,2999238
04/17/17,887.5,902.38,887.5,901.99,2854673
04/13/17,891.45,894.97,884.49,884.67,3174583
04/12/17,903.09,904.09,895.25,896.23,2456140
04/11/17,907.04,911.24,897.5,902.36,3012743
04/10/17,899.63,908.51,899,907.04,3184301
04/07/17,899.65,900.09,889.31,894.88,3710922
04/06/17,913.8,917.19,894.49,898.28,6344065
04/05/17,910.82,923.72,905.62,909.28,7508370
04/04/17,891.5,908.54,890.28,906.83,4984656
04/03/17,888,893.49,885.42,891.51,3422328
03/31/17,877,890.35,876.65,886.54,3957612
03/30/17,874.95,877.06,871.66,876.34,2762730
03/29/17,859.05,876.44,859.02,874.32,4485770
03/28/17,851.75,858.46,850.1,856,3041633
03/27/17,838.07,850.3,833.5,846.82,2755775
03/24/17,851.68,851.8,843.53,845.61,2138269
03/23/17,848.2,850.89,844.8,847.38,1952964
03/22/17,840.43,849.37,839.05,848.06,2658669
03/21/17,858.84,862.8,841.31,843.2,4382852
03/20/17,851.51,857.8,851.01,856.97,2282727
03/17/17,853.49,853.83,850.64,852.31,3384403
03/16/17,855.3,855.5,850.51,853.42,1842296
03/15/17,854.33,854.45,847.11,852.97,2562176
03/14/17,853.55,853.75,847.55,852.53,2130586
03/13/17,851.77,855.69,851.71,854.59,1909672
03/10/17,857,857.35,851.72,852.46,2436434
03/09/17,851,856.4,850.31,853,2048187
03/08/17,848,853.07,846.79,850.5,2288317
03/07/17,845.48,848.46,843.75,846.02,2247554
03/06/17,845.23,848.49,841.12,846.61,2610370
03/03/17,847.2,851.99,846.27,849.88,1951575
03/02/17,853.08,854.82,847.28,848.91,2132098
03/01/17,853.05,854.83,849.01,853.08,2760083
02/28/17,851.45,854.09,842.05,845.04,2793709
02/27/17,842.38,852.5,839.67,848.64,2713627
02/24/17,844.69,845.81,837.75,845.24,3687963
02/23/17,857.57,860.86,848,852.19,3461984
02/22/17,856.95,858.43,852.18,855.61,2616971
02/21/17,848.84,857.98,847.25,856.44,3507742
02/17/17,842,847.27,840.73,845.07,3112275
02/16/17,841.84,845,839.38,844.14,2714667
02/15/17,834,842.81,832.82,842.7,2968853
02/14/17,837,838.31,831.45,836.39,2792442
02/13/17,831.62,843,828.55,836.53,4172618
02/10/17,823.82,828,822.85,827.46,2429609
02/09/17,821.6,825,819.71,821.36,2484948
02/08/17,812.69,821.48,812.5,819.71,2857985
02/07/17,809.31,816.16,807.5,812.5,3466091
02/06/17,809.8,810.72,803,807.64,3897301
02/03/17,806.72,818.3,804,810.2,10868773
02/02/17,836.59,842.49,828.26,839.95,7350492
02/01/17,829.21,833.78,824.94,832.35,3850181
01/31/17,823.75,826.99,819.56,823.48,3137196
01/30/17,833,833.5,816.38,830.38,3747336
01/27/17,839,839.7,829.44,835.77,2998700
01/26/17,835.53,843.84,833,839.15,3586323
01/25/17,825.79,837.42,825.29,836.52,4023078
01/24/17,822,823.99,814.5,822.44,2971740
01/23/17,806.8,818.5,805.08,817.88,2797474
01/20/17,815.28,816.02,806.26,808.33,3376196
01/19/17,810,813.51,807.32,809.04,2540784
01/18/17,809.5,811.73,804.27,807.48,2354201
01/17/17,815.7,816,803.44,809.72,3670529
01/13/17,814.32,821.65,811.4,817.14,3791945
01/12/17,800.31,814.13,799.5,813.64,4873922
01/11/17,793.66,799.5,789.51,799.02,2992791
01/10/17,796.6,798,789.54,795.9,2558369
01/09/17,798,801.77,791.77,796.92,3446109
01/06/17,782.36,799.44,778.48,795.99,5986234
01/05/17,761.55,782.4,760.26,780.45,5830068
01/04/17,758.39,759.68,754.2,757.18,2510526
01/03/17,757.92,758.76,747.7,753.67,3521066
12/30/16,766.47,767.4,748.28,749.87,4139449
12/29/16,772.4,773.4,760.85,765.15,3158299
12/28/16,776.25,780,770.5,772.13,3301025
12/27/16,763.4,774.65,761.2,771.4,2638725
12/23/16,764.55,766.5,757.99,760.59,1981616
12/22/16,768.12,771.21,763.02,766.34,2543551
12/21/16,770,771.22,765.7,770.6,2044629
12/20/16,768.65,774.39,767.71,771.22,2703629
12/19/16,758.89,770.5,756.16,766,3113240
12/16/16,765,765.13,754,757.77,4848219
12/15/16,766.28,769.1,760.31,761,3801927
12/14/16,778.25,780.86,762.81,768.82,5454836
12/13/16,764.96,782.46,762,774.34,5285288
12/12/16,766.4,766.89,757.2,760.12,2963945
12/09/16,770,770.25,765.34,768.66,2470923
12/08/16,771.87,773.79,765.19,767.33,3189608
12/07/16,764.55,770.42,755.82,770.42,3684906
12/06/16,763.99,768.24,757.25,764.72,3794746
12/05/16,745,761.49,742,759.36,4314723
12/02/16,743.4,748.49,736.7,740.34,3561307
12/01/16,752.41,753.37,738.03,743.65,4665993
11/30/16,762,768.09,750.25,750.57,4625946
11/29/16,768,769.89,761.32,762.52,3272344
11/28/16,776.99,777,764.24,766.77,4438828
11/25/16,786.5,786.75,777.9,780.37,1837068
11/23/16,781.73,781.75,773.12,780.12,3540263
11/22/16,788.17,792.4,781,785.33,5311320
11/21/16,766,780.35,765.11,780,4614574
11/18/16,761,767.74,757.64,760.16,4373408
11/17/16,749.32,757.5,748,756.4,3690112
11/16/16,739.88,749.87,735.61,746.49,3648791
11/15/16,730,746.78,725.99,743.24,6755785
11/14/16,745.51,746,710.1,719.07,7321344
11/11/16,735.73,743.26,728.9,739.01,6622784
11/10/16,778.81,778.83,717.7,742.38,12746994
11/09/16,764,777.5,760.09,771.88,8562892
11/08/16,784.97,791.74,779.1,787.75,3412629
11/07/16,771.64,787.73,770.94,784.93,5984354
11/04/16,762.79,766,753.23,755.05,5122103
11/03/16,765.05,777,764,767.03,3872496
11/02/16,783.93,784.75,763.55,765.56,5026504
11/01/16,799,800.84,776.71,785.41,5305428
10/31/16,781.03,793.7,780.11,789.82,5413326
10/28/16,782,789.49,774.61,776.32,10841073
10/27/16,831.24,831.72,815.43,818.36,7406385
10/26/16,832.76,833.44,820,822.59,3998102
10/25/16,839.3,843.09,833.22,835.18,3248358
10/24/16,824.95,838.3,822.21,838.09,4060899
10/21/16,809.36,819.42,809,818.99,2793015
10/20/16,813.99,815.71,803.1,810.32,3151954
10/19/16,820.4,820.67,815.17,817.69,2090706
10/18/16,822.11,823.26,815.02,817.65,2512504
10/17/16,821.5,822,811.68,812.95,3361492
10/14/16,835.08,835.74,822.96,822.96,2999814
10/13/16,829,831.8,821.21,829.28,3091387
10/12/16,834,837.67,830.1,834.09,2380416
10/11/16,841.02,841.29,828.35,831,3588180
10/10/16,843.25,845.2,840.27,841.71,1827143
10/07/16,845.79,845.95,837.45,839.43,2426228
10/06/16,843.7,847.21,840.6,841.66,2684013
10/05/16,838,845.67,836.12,844.36,3469055
10/04/16,840.91,842.37,830.26,834.03,2950314
10/03/16,836,839.86,831.25,836.74,2769448
09/30/16,832.61,839.95,832.4,837.31,4430566
09/29/16,828.26,837.5,824.63,829.05,4922248
09/28/16,818,830.14,817.03,828.72,4422078
09/27/16,801.85,816.64,801.11,816.11,3819600
09/26/16,801.8,805.93,797.15,799.16,2651397
09/23/16,803.13,807.75,802.12,805.75,2353511
09/22/16,794.27,805.89,794.27,804.7,4078910
09/21/16,783.25,790.69,779.01,789.74,2718644
